author:	Mlewandowska
date:	2019-07-06 17:39	2019-07-08 07:48
concentration = 0.1, size: 300x300
distribution: Gauss	scale: 1.0
init_number_X = 50, init_number_Y = 9000	n_links = 0
k1 = 1, k2 = 1, beta = 0, lambd = 0.3
number of simulations k = 25, number of iterations n = 5000
range sampling: [0, 5, 10, 20, 30, 40, 50, 60, 70, 80, 90, 100, 110, 120, 130, 140, 150]

0,1,15,56,81,139,186,239,285,330,379,428,479,519,560,608,657,
0,1,14,66,107,160,196,248,293,349,395,428,463,506,546,585,636,
0,1,17,54,89,126,175,216,267,296,340,400,448,487,546,589,633,
0,1,17,55,109,149,185,220,260,321,379,459,505,547,609,649,725,
0,1,16,51,93,143,182,226,278,315,357,408,456,494,530,574,632,
0,1,19,57,111,144,175,230,278,324,383,440,482,528,575,643,695,
0,1,15,50,103,143,190,231,295,336,402,444,492,538,575,615,666,
0,1,15,70,116,169,208,265,311,358,393,450,504,546,587,621,660,
0,1,18,64,109,158,198,246,294,344,387,436,470,531,594,652,696,
0,1,16,60,99,138,188,239,283,322,368,410,471,510,556,602,655,
0,1,21,84,132,174,216,276,325,363,413,454,512,557,601,657,704,
0,1,15,61,105,144,179,240,297,356,413,445,495,537,591,643,704,
0,1,14,76,135,185,229,276,318,374,422,463,508,557,605,645,684,
0,1,23,65,108,151,195,250,293,356,410,467,524,564,604,646,695,
0,1,22,73,126,185,224,278,334,386,416,469,521,564,608,670,720,
0,1,18,60,94,142,203,248,291,337,385,426,468,509,564,604,662,
0,1,17,66,113,155,204,250,290,335,378,439,489,529,588,646,680,
0,1,20,68,105,149,193,238,298,340,386,440,480,509,565,614,655,
0,1,22,56,104,153,203,249,318,344,388,437,465,508,561,606,684,
0,1,20,66,121,168,227,276,322,378,425,458,516,554,600,651,696,
0,1,14,54,98,156,200,262,317,362,398,455,502,559,614,666,717,
0,1,10,51,85,149,184,229,264,304,374,415,463,504,552,588,629,
0,1,22,60,98,133,184,235,266,318,363,403,440,500,537,583,618,
0,1,17,61,120,166,226,250,316,369,404,479,532,574,633,673,713,
0,1,17,66,116,163,204,242,281,328,379,433,485,546,587,650,695,
0,1,16,47,91,136,176,228,283,324,363,398,451,501,533,574,614,
0,1,16,58,107,168,210,264,305,352,392,448,491,536,585,639,682,
0,1,19,65,104,144,213,253,292,324,387,428,488,532,583,625,677,
0,1,27,71,114,162,209,247,294,343,387,440,491,549,604,636,680,
0,1,25,62,88,141,184,234,285,315,360,413,471,547,593,635,674,
